customer_id,signup_month,activity_month,mrr,plan_tier,region
C00033,2023-01,2023-03,240.0,Pro,APAC
C00033,2023-01,2023-04,240.0,Pro,APAC
C00033,2023-01,2023-05,240.0,Pro,APAC
C00033,2023-01,2023-06,240.0,Pro,APAC
C00033,2023-01,2023-07,240.0,Pro,APAC
C00033,2023-01,2023-08,240.0,Pro,APAC
C00033,2023-01,2023-09,204.0,Pro,APAC
C00033,2023-01,2023-10,204.0,Pro,APAC
C00033,2023-01,2023-11,244.8,Pro,APAC
C00033,2023-01,2023-12,293.76,Pro,APAC
C00033,2023-01,2024-01,293.76,Pro,APAC
C00033,2023-01,2024-02,352.51,Pro,APAC
C00033,2023-01,2024-03,352.51,Pro,APAC
C00033,2023-01,2024-04,352.51,Pro,APAC
C00033,2023-01,2024-05,352.51,Pro,APAC
C00033,2023-01,2024-06,352.51,Pro,APAC
C00033,2023-01,2024-07,352.51,Pro,APAC
C00033,2023-01,2024-08,352.51,Pro,APAC
C00033,2023-01,2024-09,352.51,Pro,APAC
C00033,2023-01,2024-10,423.01,Pro,APAC
C00033,2023-01,2024-11,423.01,Pro,APAC
C00033,2023-01,2024-12,423.01,Pro,APAC
C00034,2023-01,2023-01,200.0,Pro,EMEA
C00034,2023-01,2023-02,200.0,Pro,EMEA
C00034,2023-01,2023-03,200.0,Pro,EMEA
C00034,2023-01,2023-04,200.0,Pro,EMEA
C00034,2023-01,2023-05,240.0,Pro,EMEA
C00034,2023-01,2023-06,240.0,Pro,EMEA
C00034,2023-01,2023-07,288.0,Pro,EMEA
C00034,2023-01,2023-08,288.0,Pro,EMEA
C00034,2023-01,2023-09,288.0,Pro,EMEA
C00034,2023-01,2023-10,244.8,Pro,EMEA
C00034,2023-01,2023-11,208.08,Pro,EMEA
C00034,2023-01,2023-12,176.87,Pro,EMEA
C00034,2023-01,2024-01,150.34,Pro,EMEA
C00034,2023-01,2024-02,180.41,Pro,EMEA
C00034,2023-01,2024-03,180.41,Pro,EMEA
C00034,2023-01,2024-04,180.41,Pro,EMEA
C00034,2023-01,2024-05,180.41,Pro,EMEA
C00034,2023-01,2024-06,180.41,Pro,EMEA
C00034,2023-01,2024-07,180.41,Pro,EMEA
C00034,2023-01,2024-08,216.49,Pro,EMEA
C00034,2023-01,2024-09,259.78,Pro,EMEA
C00034,2023-01,2024-10,311.74,Pro,EMEA
C00034,2023-01,2024-11,311.74,Pro,EMEA
C00034,2023-01,2024-12,311.74,Pro,EMEA
C00035,2023-01,2023-01,50.0,Starter,NA
C00035,2023-01,2023-02,50.0,Starter,NA
C00035,2023-01,2023-03,60.0,Starter,NA
C00035,2023-01,2023-04,60.0,Starter,NA
C00035,2023-01,2023-05,60.0,Starter,NA
C00035,2023-01,2023-06,60.0,Starter,NA
C00035,2023-01,2023-07,72.0,Starter,NA
C00035,2023-01,2023-08,61.2,Starter,NA
C00035,2023-01,2023-09,61.2,Starter,NA
C00035,2023-01,2023-10,61.2,Starter,NA
C00035,2023-01,2023-11,61.2,Starter,NA
C00035,2023-01,2023-12,61.2,Starter,NA
C00035,2023-01,2024-01,61.2,Starter,NA
C00035,2023-01,2024-02,61.2,Starter,NA
C00035,2023-01,2024-03,61.2,Starter,NA
C00035,2023-01,2024-04,61.2,Starter,NA
C00035,2023-01,2024-05,61.2,Starter,NA
C00035,2023-01,2024-06,73.44,Starter,NA
C00035,2023-01,2024-07,73.44,Starter,NA
C00035,2023-01,2024-08,62.42,Starter,NA
C00035,2023-01,2024-09,62.42,Starter,NA
C00035,2023-01,2024-10,62.42,Starter,NA
C00035,2023-01,2024-11,62.42,Starter,NA
C00035,2023-01,2024-12,74.91,Starter,NA
C00036,2023-01,2023-01,800.0,Enterprise,EMEA
C00037,2023-01,2023-01,50.0,Starter,EMEA
C00037,2023-01,2023-02,60.0,Starter,EMEA
C00037,2023-01,2023-03,60.0,Starter,EMEA
C00037,2023-01,2023-04,60.0,Starter,EMEA
C00038,2023-01,2023-01,200.0,Pro,NA
C00038,2023-01,2023-02,200.0,Pro,NA
C00038,2023-01,2023-03,200.0,Pro,NA
C00038,2023-01,2023-04,200.0,Pro,NA
C00038,2023-01,2023-05,200.0,Pro,NA
C00038,2023-01,2023-06,200.0,Pro,NA
C00038,2023-01,2023-07,170.0,Pro,NA
C00038,2023-01,2023-08,170.0,Pro,NA
C00038,2023-01,2023-09,204.0,Pro,NA
C00038,2023-01,2023-10,204.0,Pro,NA
C00038,2023-01,2023-11,204.0,Pro,NA
C00038,2023-01,2023-12,204.0,Pro,NA
C00038,2023-01,2024-01,204.0,Pro,NA
C00038,2023-01,2024-02,204.0,Pro,NA
C00038,2023-01,2024-03,204.0,Pro,NA
C00038,2023-01,2024-04,204.0,Pro,NA
C00039,2023-01,2023-01,50.0,Starter,EMEA
C00039,2023-01,2023-02,60.0,Starter,EMEA
C00039,2023-01,2023-03,60.0,Starter,EMEA
C00039,2023-01,2023-04,72.0,Starter,EMEA
C00039,2023-01,2023-05,72.0,Starter,EMEA
C00039,2023-01,2023-06,86.4,Starter,EMEA
C00039,2023-01,2023-07,86.4,Starter,EMEA
C00039,2023-01,2023-08,86.4,Starter,EMEA
C00039,2023-01,2023-09,86.4,Starter,EMEA
C00039,2023-01,2023-10,103.68,Starter,EMEA
C00039,2023-01,2023-11,103.68,Starter,EMEA
C00039,2023-01,2023-12,103.68,Starter,EMEA
C00039,2023-01,2024-01,124.42,Starter,EMEA
C00039,2023-01,2024-02,124.42,Starter,EMEA
C00039,2023-01,2024-03,149.3,Starter,EMEA
C00039,2023-01,2024-04,149.3,Starter,EMEA
C00039,2023-01,2024-05,179.16,Starter,EMEA
C00039,2023-01,2024-06,179.16,Starter,EMEA
C00039,2023-01,2024-07,214.99,Starter,EMEA
C00039,2023-01,2024-08,257.99,Starter,EMEA
C00039,2023-01,2024-09,257.99,Starter,EMEA
C00039,2023-01,2024-10,257.99,Starter,EMEA
C00039,2023-01,2024-11,309.59,Starter,EMEA
C00039,2023-01,2024-12,309.59,Starter,EMEA
C00040,2023-01,2023-01,800.0,Enterprise,NA
C00040,2023-01,2023-02,800.0,Enterprise,NA
C00040,2023-01,2023-03,800.0,Enterprise,NA
C00040,2023-01,2023-04,800.0,Enterprise,NA
C00040,2023-01,2023-05,800.0,Enterprise,NA
C00040,2023-01,2023-06,800.0,Enterprise,NA
C00040,2023-01,2023-07,800.0,Enterprise,NA
C00040,2023-01,2023-08,800.0,Enterprise,NA
C00040,2023-01,2023-09,800.0,Enterprise,NA
C00040,2023-01,2023-10,800.0,Enterprise,NA
C00040,2023-01,2023-11,960.0,Enterprise,NA
C00040,2023-01,2023-12,960.0,Enterprise,NA
C00040,2023-01,2024-01,960.0,Enterprise,NA
C00040,2023-01,2024-02,1152.0,Enterprise,NA
C00040,2023-01,2024-03,1152.0,Enterprise,NA
C00040,2023-01,2024-04,1152.0,Enterprise,NA
C00040,2023-01,2024-05,1152.0,Enterprise,NA
C00040,2023-01,2024-06,1382.4,Enterprise,NA
C00040,2023-01,2024-07,1658.88,Enterprise,NA
C00040,2023-01,2024-08,1658.88,Enterprise,NA
C00040,2023-01,2024-09,1658.88,Enterprise,NA
C00040,2023-01,2024-10,1410.05,Enterprise,NA
C00040,2023-01,2024-11,1410.05,Enterprise,NA
C00040,2023-01,2024-12,1410.05,Enterprise,NA
C00041,2023-01,2023-01,50.0,Starter,NA
C00041,2023-01,2023-02,50.0,Starter,NA
C00041,2023-01,2023-03,50.0,Starter,NA
C00041,2023-01,2023-04,50.0,Starter,NA
C00041,2023-01,2023-05,50.0,Starter,NA
C00041,2023-01,2023-06,50.0,Starter,NA
C00041,2023-01,2023-07,60.0,Starter,NA
C00041,2023-01,2023-08,51.0,Starter,NA
C00041,2023-01,2023-09,51.0,Starter,NA
C00041,2023-01,2023-10,51.0,Starter,NA
C00041,2023-01,2023-11,51.0,Starter,NA
C00041,2023-01,2023-12,51.0,Starter,NA
C00041,2023-01,2024-01,61.2,Starter,NA
C00041,2023-01,2024-02,61.2,Starter,NA
C00041,2023-01,2024-03,73.44,Starter,NA
C00041,2023-01,2024-04,73.44,Starter,NA
C00041,2023-01,2024-05,73.44,Starter,NA
C00041,2023-01,2024-06,73.44,Starter,NA
C00041,2023-01,2024-07,73.44,Starter,NA
C00041,2023-01,2024-08,73.44,Starter,NA
C00041,2023-01,2024-09,73.44,Starter,NA
C00041,2023-01,2024-10,73.44,Starter,NA
C00041,2023-01,2024-11,73.44,Starter,NA
C00041,2023-01,2024-12,73.44,Starter,NA
C00042,2023-01,2023-01,200.0,Pro,EMEA
C00042,2023-01,2023-02,200.0,Pro,EMEA
C00042,2023-01,2023-03,170.0,Pro,EMEA
C00042,2023-01,2023-04,170.0,Pro,EMEA
C00042,2023-01,2023-05,170.0,Pro,EMEA
C00042,2023-01,2023-06,170.0,Pro,EMEA
C00042,2023-01,2023-07,144.5,Pro,EMEA
C00042,2023-01,2023-08,144.5,Pro,EMEA
C00042,2023-01,2023-09,144.5,Pro,EMEA
C00042,2023-01,2023-10,173.4,Pro,EMEA
C00042,2023-01,2023-11,173.4,Pro,EMEA
C00042,2023-01,2023-12,173.4,Pro,EMEA
C00042,2023-01,2024-01,208.08,Pro,EMEA
C00042,2023-01,2024-02,208.08,Pro,EMEA
C00042,2023-01,2024-03,208.08,Pro,EMEA
C00042,2023-01,2024-04,208.08,Pro,EMEA
C00042,2023-01,2024-05,208.08,Pro,EMEA
C00042,2023-01,2024-06,208.08,Pro,EMEA
C00042,2023-01,2024-07,249.7,Pro,EMEA
C00042,2023-01,2024-08,249.7,Pro,EMEA
C00042,2023-01,2024-09,249.7,Pro,EMEA
C00042,2023-01,2024-10,249.7,Pro,EMEA
C00042,2023-01,2024-11,249.7,Pro,EMEA
C00042,2023-01,2024-12,249.7,Pro,EMEA
C00043,2023-01,2023-01,800.0,Enterprise,EMEA
C00043,2023-01,2023-02,800.0,Enterprise,EMEA
C00043,2023-01,2023-03,800.0,Enterprise,EMEA
C00043,2023-01,2023-04,800.0,Enterprise,EMEA
C00043,2023-01,2023-05,800.0,Enterprise,EMEA
C00043,2023-01,2023-06,960.0,Enterprise,EMEA
C00043,2023-01,2023-07,960.0,Enterprise,EMEA
C00043,2023-01,2023-08,960.0,Enterprise,EMEA
C00043,2023-01,2023-09,960.0,Enterprise,EMEA
C00043,2023-01,2023-10,960.0,Enterprise,EMEA
C00043,2023-01,2023-11,960.0,Enterprise,EMEA
C00043,2023-01,2023-12,960.0,Enterprise,EMEA
C00043,2023-01,2024-01,960.0,Enterprise,EMEA
C00043,2023-01,2024-02,960.0,Enterprise,EMEA
C00043,2023-01,2024-03,960.0,Enterprise,EMEA
C00043,2023-01,2024-04,960.0,Enterprise,EMEA
C00043,2023-01,2024-05,1152.0,Enterprise,EMEA
C00043,2023-01,2024-06,1382.4,Enterprise,EMEA
C00043,2023-01,2024-07,1382.4,Enterprise,EMEA
C00043,2023-01,2024-08,1382.4,Enterprise,EMEA
C00043,2023-01,2024-09,1658.88,Enterprise,EMEA
C00043,2023-01,2024-10,1658.88,Enterprise,EMEA
C00043,2023-01,2024-11,1990.66,Enterprise,EMEA
C00043,2023-01,2024-12,1990.66,Enterprise,EMEA
C00044,2023-01,2023-01,800.0,Enterprise,NA
C00044,2023-01,2023-02,800.0,Enterprise,NA
C00044,2023-01,2023-03,800.0,Enterprise,NA
C00044,2023-01,2023-04,800.0,Enterprise,NA
C00044,2023-01,2023-05,680.0,Enterprise,NA
C00045,2023-01,2023-01,200.0,Pro,LATAM
C00046,2023-01,2023-01,50.0,Starter,EMEA
C00046,2023-01,2023-02,60.0,Starter,EMEA
C00046,2023-01,2023-03,60.0,Starter,EMEA
C00046,2023-01,2023-04,51.0,Starter,EMEA
C00046,2023-01,2023-05,51.0,Starter,EMEA
C00046,2023-01,2023-06,51.0,Starter,EMEA
C00046,2023-01,2023-07,51.0,Starter,EMEA
C00046,2023-01,2023-08,51.0,Starter,EMEA
C00046,2023-01,2023-09,51.0,Starter,EMEA
C00046,2023-01,2023-10,51.0,Starter,EMEA
C00046,2023-01,2023-11,61.2,Starter,EMEA
C00046,2023-01,2023-12,52.02,Starter,EMEA
C00046,2023-01,2024-01,52.02,Starter,EMEA
C00046,2023-01,2024-02,52.02,Starter,EMEA
C00046,2023-01,2024-03,52.02,Starter,EMEA
C00046,2023-01,2024-04,52.02,Starter,EMEA
C00046,2023-01,2024-05,62.42,Starter,EMEA
C00046,2023-01,2024-06,62.42,Starter,EMEA
C00046,2023-01,2024-07,62.42,Starter,EMEA
C00046,2023-01,2024-08,74.91,Starter,EMEA
C00046,2023-01,2024-09,74.91,Starter,EMEA
C00046,2023-01,2024-10,63.67,Starter,EMEA
C00046,2023-01,2024-11,63.67,Starter,EMEA
C00046,2023-01,2024-12,63.67,Starter,EMEA
C00047,2023-01,2023-01,50.0,Starter,EMEA
C00047,2023-01,2023-02,60.0,Starter,EMEA
C00047,2023-01,2023-03,60.0,Starter,EMEA
C00047,2023-01,2023-04,60.0,Starter,EMEA
C00047,2023-01,2023-05,60.0,Starter,EMEA
C00047,2023-01,2023-06,60.0,Starter,EMEA
C00047,2023-01,2023-07,60.0,Starter,EMEA
C00047,2023-01,2023-08,60.0,Starter,EMEA
C00047,2023-01,2023-09,60.0,Starter,EMEA
C00047,2023-01,2023-10,60.0,Starter,EMEA
C00047,2023-01,2023-11,60.0,Starter,EMEA
C00047,2023-01,2023-12,60.0,Starter,EMEA
C00047,2023-01,2024-01,60.0,Starter,EMEA
C00047,2023-01,2024-02,60.0,Starter,EMEA
C00047,2023-01,2024-03,60.0,Starter,EMEA
C00047,2023-01,2024-04,60.0,Starter,EMEA
C00047,2023-01,2024-05,60.0,Starter,EMEA
C00047,2023-01,2024-06,60.0,Starter,EMEA
C00047,2023-01,2024-07,60.0,Starter,EMEA
C00047,2023-01,2024-08,60.0,Starter,EMEA
C00047,2023-01,2024-09,60.0,Starter,EMEA
C00047,2023-01,2024-10,60.0,Starter,EMEA
C00047,2023-01,2024-11,60.0,Starter,EMEA
C00047,2023-01,2024-12,60.0,Starter,EMEA
C00048,2023-01,2023-01,50.0,Starter,NA
C00048,2023-01,2023-02,50.0,Starter,NA
C00048,2023-01,2023-03,60.0,Starter,NA
C00048,2023-01,2023-04,60.0,Starter,NA
C00048,2023-01,2023-05,60.0,Starter,NA
C00048,2023-01,2023-06,72.0,Starter,NA
C00048,2023-01,2023-07,72.0,Starter,NA
C00048,2023-01,2023-08,72.0,Starter,NA
C00048,2023-01,2023-09,61.2,Starter,NA
C00048,2023-01,2023-10,61.2,Starter,NA
C00048,2023-01,2023-11,61.2,Starter,NA
C00048,2023-01,2023-12,61.2,Starter,NA
C00048,2023-01,2024-01,61.2,Starter,NA
C00048,2023-01,2024-02,61.2,Starter,NA
C00048,2023-01,2024-03,61.2,Starter,NA
C00048,2023-01,2024-04,52.02,Starter,NA
C00048,2023-01,2024-05,52.02,Starter,NA
C00048,2023-01,2024-06,52.02,Starter,NA
C00048,2023-01,2024-07,52.02,Starter,NA
C00048,2023-01,2024-08,52.02,Starter,NA
C00048,2023-01,2024-09,62.42,Starter,NA
C00048,2023-01,2024-10,74.91,Starter,NA
C00048,2023-01,2024-11,89.89,Starter,NA
C00048,2023-01,2024-12,107.87,Starter,NA
C00049,2023-01,2023-01,200.0,Pro,APAC
C00049,2023-01,2023-02,200.0,Pro,APAC
C00049,2023-01,2023-03,200.0,Pro,APAC
C00049,2023-01,2023-04,200.0,Pro,APAC
C00049,2023-01,2023-05,200.0,Pro,APAC
C00049,2023-01,2023-06,200.0,Pro,APAC
C00049,2023-01,2023-07,240.0,Pro,APAC
C00049,2023-01,2023-08,240.0,Pro,APAC
C00049,2023-01,2023-09,240.0,Pro,APAC
C00049,2023-01,2023-10,288.0,Pro,APAC
C00049,2023-01,2023-11,288.0,Pro,APAC
C00049,2023-01,2023-12,288.0,Pro,APAC
C00049,2023-01,2024-01,288.0,Pro,APAC
C00049,2023-01,2024-02,288.0,Pro,APAC
C00049,2023-01,2024-03,288.0,Pro,APAC
C00049,2023-01,2024-04,288.0,Pro,APAC
C00049,2023-01,2024-05,288.0,Pro,APAC
C00049,2023-01,2024-06,288.0,Pro,APAC
C00049,2023-01,2024-07,288.0,Pro,APAC
C00049,2023-01,2024-08,345.6,Pro,APAC
C00049,2023-01,2024-09,345.6,Pro,APAC
C00049,2023-01,2024-10,345.6,Pro,APAC
C00049,2023-01,2024-11,345.6,Pro,APAC
C00049,2023-01,2024-12,345.6,Pro,APAC
C00050,2023-01,2023-01,800.0,Enterprise,EMEA
C00050,2023-01,2023-02,800.0,Enterprise,EMEA
C00050,2023-01,2023-03,960.0,Enterprise,EMEA
C00050,2023-01,2023-04,960.0,Enterprise,EMEA
C00050,2023-01,2023-05,960.0,Enterprise,EMEA
C00050,2023-01,2023-06,960.0,Enterprise,EMEA
C00050,2023-01,2023-07,816.0,Enterprise,EMEA
C00050,2023-01,2023-08,979.2,Enterprise,EMEA
C00051,2023-01,2023-01,50.0,Starter,APAC
C00051,2023-01,2023-02,60.0,Starter,APAC
C00051,2023-01,2023-03,72.0,Starter,APAC
C00051,2023-01,2023-04,86.4,Starter,APAC
C00051,2023-01,2023-05,86.4,Starter,APAC
C00051,2023-01,2023-06,86.4,Starter,APAC
C00051,2023-01,2023-07,86.4,Starter,APAC
C00051,2023-01,2023-08,86.4,Starter,APAC
C00051,2023-01,2023-09,86.4,Starter,APAC
C00051,2023-01,2023-10,86.4,Starter,APAC
C00051,2023-01,2023-11,86.4,Starter,APAC
C00051,2023-01,2023-12,86.4,Starter,APAC
C00051,2023-01,2024-01,86.4,Starter,APAC
C00051,2023-01,2024-02,86.4,Starter,APAC
C00051,2023-01,2024-03,86.4,Starter,APAC
C00051,2023-01,2024-04,86.4,Starter,APAC
C00051,2023-01,2024-05,86.4,Starter,APAC
C00051,2023-01,2024-06,86.4,Starter,APAC
C00051,2023-01,2024-07,86.4,Starter,APAC
C00051,2023-01,2024-08,86.4,Starter,APAC
C00051,2023-01,2024-09,86.4,Starter,APAC
C00051,2023-01,2024-10,86.4,Starter,APAC
C00051,2023-01,2024-11,86.4,Starter,APAC
C00051,2023-01,2024-12,86.4,Starter,APAC
C00052,2023-01,2023-01,50.0,Starter,APAC
C00052,2023-01,2023-02,50.0,Starter,APAC
C00052,2023-01,2023-03,50.0,Starter,APAC
C00053,2023-01,2023-01,50.0,Starter,NA
C00053,2023-01,2023-02,50.0,Starter,NA
C00053,2023-01,2023-03,60.0,Starter,NA
C00053,2023-01,2023-04,72.0,Starter,NA
C00053,2023-01,2023-05,86.4,Starter,NA
C00053,2023-01,2023-06,86.4,Starter,NA
C00053,2023-01,2023-07,103.68,Starter,NA
C00053,2023-01,2023-08,103.68,Starter,NA
C00054,2023-01,2023-01,50.0,Starter,LATAM
C00054,2023-01,2023-02,60.0,Starter,LATAM
C00054,2023-01,2023-03,60.0,Starter,LATAM
C00054,2023-01,2023-04,60.0,Starter,LATAM
C00054,2023-01,2023-05,60.0,Starter,LATAM
C00054,2023-01,2023-06,60.0,Starter,LATAM
C00054,2023-01,2023-07,60.0,Starter,LATAM
C00054,2023-01,2023-08,60.0,Starter,LATAM
C00054,2023-01,2023-09,72.0,Starter,LATAM
C00054,2023-01,2023-10,72.0,Starter,LATAM
C00054,2023-01,2023-11,72.0,Starter,LATAM
C00054,2023-01,2023-12,72.0,Starter,LATAM
C00054,2023-01,2024-01,72.0,Starter,LATAM
C00054,2023-01,2024-02,72.0,Starter,LATAM
C00054,2023-01,2024-03,72.0,Starter,LATAM
C00054,2023-01,2024-04,72.0,Starter,LATAM
C00054,2023-01,2024-05,72.0,Starter,LATAM
C00054,2023-01,2024-06,61.2,Starter,LATAM
C00054,2023-01,2024-07,73.44,Starter,LATAM
C00054,2023-01,2024-08,73.44,Starter,LATAM
C00055,2023-01,2023-01,200.0,Pro,LATAM
C00055,2023-01,2023-02,200.0,Pro,LATAM
C00055,2023-01,2023-03,240.0,Pro,LATAM
C00055,2023-01,2023-04,240.0,Pro,LATAM
C00055,2023-01,2023-05,240.0,Pro,LATAM
C00055,2023-01,2023-06,288.0,Pro,LATAM
C00055,2023-01,2023-07,345.6,Pro,LATAM
C00055,2023-01,2023-08,345.6,Pro,LATAM
C00055,2023-01,2023-09,345.6,Pro,LATAM
C00055,2023-01,2023-10,345.6,Pro,LATAM
C00055,2023-01,2023-11,345.6,Pro,LATAM
C00055,2023-01,2023-12,293.76,Pro,LATAM
C00055,2023-01,2024-01,293.76,Pro,LATAM
C00055,2023-01,2024-02,249.7,Pro,LATAM
C00055,2023-01,2024-03,249.7,Pro,LATAM
C00055,2023-01,2024-04,249.7,Pro,LATAM
C00055,2023-01,2024-05,249.7,Pro,LATAM
C00055,2023-01,2024-06,249.7,Pro,LATAM
C00055,2023-01,2024-07,299.64,Pro,LATAM
C00055,2023-01,2024-08,299.64,Pro,LATAM
C00055,2023-01,2024-09,359.56,Pro,LATAM
C00055,2023-01,2024-10,359.56,Pro,LATAM
C00055,2023-01,2024-11,359.56,Pro,LATAM
C00055,2023-01,2024-12,359.56,Pro,LATAM
C00056,2023-01,2023-01,800.0,Enterprise,EMEA
C00056,2023-01,2023-02,800.0,Enterprise,EMEA
C00056,2023-01,2023-03,960.0,Enterprise,EMEA
C00056,2023-01,2023-04,960.0,Enterprise,EMEA
C00056,2023-01,2023-05,960.0,Enterprise,EMEA
C00056,2023-01,2023-06,960.0,Enterprise,EMEA
C00056,2023-01,2023-07,960.0,Enterprise,EMEA
C00056,2023-01,2023-08,1152.0,Enterprise,EMEA
C00056,2023-01,2023-09,1152.0,Enterprise,EMEA
C00056,2023-01,2023-10,1382.4,Enterprise,EMEA
C00057,2023-01,2023-01,50.0,Starter,EMEA
C00057,2023-01,2023-02,50.0,Starter,EMEA
C00057,2023-01,2023-03,50.0,Starter,EMEA
C00057,2023-01,2023-04,60.0,Starter,EMEA
C00057,2023-01,2023-05,60.0,Starter,EMEA
C00057,2023-01,2023-06,72.0,Starter,EMEA
C00057,2023-01,2023-07,72.0,Starter,EMEA
C00058,2023-01,2023-01,200.0,Pro,APAC
C00058,2023-01,2023-02,200.0,Pro,APAC
C00058,2023-01,2023-03,200.0,Pro,APAC
C00058,2023-01,2023-04,240.0,Pro,APAC
C00058,2023-01,2023-05,240.0,Pro,APAC
C00058,2023-01,2023-06,240.0,Pro,APAC
C00058,2023-01,2023-07,288.0,Pro,APAC
C00058,2023-01,2023-08,288.0,Pro,APAC
C00058,2023-01,2023-09,288.0,Pro,APAC
C00058,2023-01,2023-10,288.0,Pro,APAC
C00058,2023-01,2023-11,345.6,Pro,APAC
C00058,2023-01,2023-12,345.6,Pro,APAC
C00058,2023-01,2024-01,414.72,Pro,APAC
C00058,2023-01,2024-02,414.72,Pro,APAC
C00058,2023-01,2024-03,414.72,Pro,APAC
C00058,2023-01,2024-04,414.72,Pro,APAC
C00058,2023-01,2024-05,414.72,Pro,APAC
C00058,2023-01,2024-06,414.72,Pro,APAC
C00058,2023-01,2024-07,414.72,Pro,APAC
C00058,2023-01,2024-08,352.51,Pro,APAC
C00058,2023-01,2024-09,423.01,Pro,APAC
C00058,2023-01,2024-10,359.56,Pro,APAC
C00058,2023-01,2024-11,305.63,Pro,APAC
C00058,2023-01,2024-12,305.63,Pro,APAC
C00059,2023-01,2023-01,200.0,Pro,EMEA
C00059,2023-01,2023-02,200.0,Pro,EMEA
C00059,2023-01,2023-03,170.0,Pro,EMEA
C00059,2023-01,2023-04,170.0,Pro,EMEA
C00059,2023-01,2023-05,170.0,Pro,EMEA
C00059,2023-01,2023-06,170.0,Pro,EMEA
C00059,2023-01,2023-07,204.0,Pro,EMEA
C00059,2023-01,2023-08,204.0,Pro,EMEA
C00059,2023-01,2023-09,204.0,Pro,EMEA
C00059,2023-01,2023-10,204.0,Pro,EMEA
C00059,2023-01,2023-11,244.8,Pro,EMEA
C00059,2023-01,2023-12,244.8,Pro,EMEA
C00059,2023-01,2024-01,244.8,Pro,EMEA
C00060,2023-02,2023-02,800.0,Enterprise,NA
C00061,2023-02,2023-02,50.0,Starter,NA
C00061,2023-02,2023-03,60.0,Starter,NA
C00061,2023-02,2023-04,51.0,Starter,NA
C00061,2023-02,2023-05,51.0,Starter,NA
C00061,2023-02,2023-06,51.0,Starter,NA
C00061,2023-02,2023-07,61.2,Starter,NA
C00061,2023-02,2023-08,61.2,Starter,NA
C00061,2023-02,2023-09,61.2,Starter,NA
C00061,2023-02,2023-10,61.2,Starter,NA
C00061,2023-02,2023-11,61.2,Starter,NA
C00061,2023-02,2023-12,61.2,Starter,NA
C00061,2023-02,2024-01,61.2,Starter,NA
C00061,2023-02,2024-02,61.2,Starter,NA
C00061,2023-02,2024-03,61.2,Starter,NA
C00061,2023-02,2024-04,61.2,Starter,NA
C00061,2023-02,2024-05,73.44,Starter,NA
C00061,2023-02,2024-06,88.13,Starter,NA
C00061,2023-02,2024-07,88.13,Starter,NA
C00061,2023-02,2024-08,88.13,Starter,NA
C00061,2023-02,2024-09,88.13,Starter,NA
C00061,2023-02,2024-10,105.75,Starter,NA
C00061,2023-02,2024-11,105.75,Starter,NA
C00061,2023-02,2024-12,105.75,Starter,NA
C00062,2023-02,2023-02,200.0,Pro,NA
C00062,2023-02,2023-03,200.0,Pro,NA
C00062,2023-02,2023-04,200.0,Pro,NA
C00062,2023-02,2023-05,240.0,Pro,NA
C00062,2023-02,2023-06,240.0,Pro,NA
C00062,2023-02,2023-07,240.0,Pro,NA
C00062,2023-02,2023-08,240.0,Pro,NA
C00062,2023-02,2023-09,240.0,Pro,NA
C00062,2023-02,2023-10,288.0,Pro,NA
C00062,2023-02,2023-11,345.6,Pro,NA
C00062,2023-02,2023-12,345.6,Pro,NA
C00062,2023-02,2024-01,345.6,Pro,NA
C00062,2023-02,2024-02,345.6,Pro,NA
C00062,2023-02,2024-03,414.72,Pro,NA
C00062,2023-02,2024-04,414.72,Pro,NA
C00062,2023-02,2024-05,414.72,Pro,NA
C00062,2023-02,2024-06,414.72,Pro,NA
C00062,2023-02,2024-07,414.72,Pro,NA
C00062,2023-02,2024-08,352.51,Pro,NA
C00062,2023-02,2024-09,352.51,Pro,NA
C00062,2023-02,2024-10,352.51,Pro,NA
C00062,2023-02,2024-11,423.01,Pro,NA
C00062,2023-02,2024-12,423.01,Pro,NA
C00063,2023-02,2023-02,800.0,Enterprise,NA
C00063,2023-02,2023-03,800.0,Enterprise,NA
C00063,2023-02,2023-04,800.0,Enterprise,NA
C00063,2023-02,2023-05,800.0,Enterprise,NA
C00063,2023-02,2023-06,680.0,Enterprise,NA
C00063,2023-02,2023-07,680.0,Enterprise,NA
C00063,2023-02,2023-08,816.0,Enterprise,NA
C00063,2023-02,2023-09,816.0,Enterprise,NA
C00063,2023-02,2023-10,816.0,Enterprise,NA
C00063,2023-02,2023-11,816.0,Enterprise,NA
C00063,2023-02,2023-12,816.0,Enterprise,NA
C00063,2023-02,2024-01,816.0,Enterprise,NA
C00063,2023-02,2024-02,816.0,Enterprise,NA
C00063,2023-02,2024-03,979.2,Enterprise,NA
C00063,2023-02,2024-04,979.2,Enterprise,NA
C00063,2023-02,2024-05,832.32,Enterprise,NA
C00063,2023-02,2024-06,832.32,Enterprise,NA
C00063,2023-02,2024-07,832.32,Enterprise,NA
C00063,2023-02,2024-08,832.32,Enterprise,NA
C00063,2023-02,2024-09,832.32,Enterprise,NA
C00063,2023-02,2024-10,832.32,Enterprise,NA
C00063,2023-02,2024-11,832.32,Enterprise,NA
C00063,2023-02,2024-12,832.32,Enterprise,NA
C00064,2023-02,2023-02,50.0,Starter,NA
C00064,2023-02,2023-03,60.0,Starter,NA
C00064,2023-02,2023-04,60.0,Starter,NA
